job_id,job_title_id,country_id,job_title,company_name,location_id
p_93b569d2703b9719,1,2,Business Intelligence Analyst,Prospera Credit Union,195
p_67fc7fca3d6c9259,1,2,Business Analyst,Ubisoft,135
p_1c4ac4305f50c0d0,1,2,Data Analyst,Capgemini,61
p_02fbd3e0aff672de,1,2,IT Project Analyst,Citi,132
p_db29ba395c94ccc0,1,2,Data Visualization Expert,Altair BI,205
p_435430c5400e0726,1,2,BI/Data Analyst 3155721,Morgan Stanley,135
p_c62542933f88feae,1,2,Pricing Analyst,CARFAX Canada,122
p_cec074bcb1c3ab20,1,2,"Analyst, Statistics",Certara,135
p_58f861641f4da5b6,1,2,IT Security Analyst,McGill University,135
p_90bdb0b16057367a,1,2,CATO - Data Analyst (Corporate Banking & Payments),CAPCO,205
p_12c2e9787788f231,1,2,Data Visualization Analyst (Contract - 6 months),Appnovation Technologies,205
p_4cc31e0dda9fd5d7,1,2,Application Support Analyst,People Corporation,223
p_4442db2f8eafe736,1,2,Contracting & Reporting Business Analyst,Citi,132
pj_d11c3544167862be,1,2,Marketing Analyst,Policy Me,205
p_48f44977b743b1ab,1,2,Business Analyst,Sobeys,189
p_0d6f4e7123c29aae,1,2,Senior Business Analyst,Mariner Innovations,102
p_2666bed06ef9e0b8,1,2,BI Dashboard Developer (OBIEE),Stantec,72
p_15f10e81f4fb405d,1,2,Solution BI - Data Analyst,Quebec en Mexico,159
p_2f24ae48c5d153b2,1,2,Systems Consultant and Data Analyst,EU Health and Innovations Inc.,79
p_b640e4e31d3e75b5,1,2,Business Analyst 278,Foilcon,205
pj_4199b2d07ebde76a,1,2,Business Systems Analyst,"Goodwill Industries, Ontario Great Lakes",122
p_cf9d8e9af9845519,1,2,Business Intelligence Reporting Analyst,Traffic Tech Inc.,112
pj_6c80bd77b87df5b3,1,2,"Temporary Full-time Analyst, Human Resources",Peterborough Regional Health Centre,150
p_79d9a9a325273dd0,1,2,"Business Support Analyst, Process Management",Canadian Natural,69
p_2f8f85b98881898e,1,2,Manager Data Analyst - Data Warehouse Services,MindGeek Careers,135
p_8d365c4840613287,1,2,Strategy Analyst,Normative,205
p_2d925853c52f24b3,1,2,Policy Analyst,Dnaagdawenmag Binnoojiiyag Child & Family Services,104
p_6cd7f90434597c03,1,2,Business Analyst,Cleo Fashions Inc.,223
p_67376eec037c288a,1,2,Marketing Analyst - Marketing Science,Valtech North America,205
p_6e53e6dcc6ba71d4,1,2,Business Analyst,Maplesoft Group,135
p_1b55ba928e1241d1,1,2,Data Security Analyst,Healthcare of Ontario Pension Plan (HOOPP),205
p_8519a2d2178f6969,1,2,Business Analyst – Net Promoter Score (NPS). SaaS,AstraNorth,205
p_cf28899547932a90,1,2,Performance Marketing Analyst,Digital Extremes,122
p_590ec0045fd055e9,1,2,Geoinformatics Analyst,Cash Live Entertainment Inc.,207
p_f2236dfb88860c3c,1,2,business systems analyst,EN3 Solutions Ltd.,225
p_2355288c5a40680d,1,2,Marketing Data Analyst - Remote,Ensemble Travel Group,205
p_823a0102e3057f32,1,2,"Digital Analyst, Client Acquisition",Windmill Microlending,205
p_166d1adb17ab160d,1,2,Marketing Science Analyst - Data Strategy,Critical Mass,205
p_d8660149245cab30,1,2,Business Analyst (Advertising),Valnet Inc.,135
p_8a691642e4c78fa5,1,2,Business System Analyst,Dawn InfoTek Inc.,205
p_6698b299ccb326b3,1,2,Business Analyst,PAL,185
p_ec63012ec235d17f,1,2,Data Visualization Expert,Unilytics,205
p_18d4f3ee25b629e5,1,2,Data Analyst,Uken Games,205
p_0760d35cdc5d1c92,1,2,Apps Support Intmd Analyst,Citi,132
p_10da69bb6a6453e7,1,2,Analyste de projet & Power BI développeur / Project analyst...,CAE Inc.,171
p_0101e414719d1a9a,1,2,Microsoft Dynamics 365 F&O Support Developer/Business Analys...,Deloitte,135
p_db509f8be2526bd5,1,2,Operations Analyst,AIG,205
p_f829426edd42aee7,1,2,Senior Marketing Analyst,Meridian Credit Union,182
p_70136f5afa10bab0,1,2,Evaluation and Performance Measurement Analyst (12–18 month...,Canadian Centre on Substance Use and Addiction,146
p_043ad763c4f743ac,1,2,SMART SHEET ARCHITECT ANALYST,Compass Group Canada,69
p_490b3bda7f1135e1,1,2,Database & Business Analyst,Fluid Life,62
p_f8d963b956d2a8ea,1,2,Business Analyst - Member Experience,Ontario Teachers' Insurance Plan,216
p_9bf0393df87cd352,1,2,"Actuarial Analyst, Risk Management",IVARI,205
p_8ddc4722ae13ea28,1,2,Economic Assessment Analyst,Milman Industries Inc.,97
p_69c1b208bcdf643a,1,2,Market Research Analyst- Healthcare,Ipsos North America,205
p_5037fc8e45d2d661,1,2,Platform Technical Analyst,AstraNorth,205
p_fe1bc5cc2aa74278,1,2,Analyst Locomotive Fuel EQ & HPH Reconciliation,Canadian Pacific,69
p_0b0aae78a9751b70,1,2,Sr. Business Systems Analyst (Marketing Database Solutions),Data Axle,132
p_ed7252709794ec60,1,2,IT Business Analyst,Jacent Strategic Merchandising,224
p_72a85e669012e5a6,1,2,Marketing Analyst,National Silicates Partnership,93
p_3bda8b961d165604,1,2,Business Analyst,Vantix Systems Inc,213
p_a0f715af647b8220,1,2,Business Analyst - Media,Ubisoft,135
p_b3a23605515d9181,1,2,New College Grad: BI developer - développeur BI,123Loadboard,135
p_bf10e449b8bf984d,1,2,Account Analyst,Quorum Information Technologies Inc,185
pj_9c4eba28070d5694,1,2,Senior Business Systems Analyst,ThinkLP,216
pj_e186fb98d174dc48,1,2,"Analyst, Programs & Operations (9 month contract)",Softchoice,205
p_28fe4972bc7d615e,1,2,Marketing Operations Analyst,Autodesk,135
p_f258069e16ee296e,1,2,Business Analyst,Mariner Innovations,133
p_2480792294590c28,1,2,"Senior Business Analyst, Digital",Equitable Bank,205
p_f526e92c2b21da79,1,2,Business Intelligence Developer,Westminster Savings Credit Union,195
p_f5e1bd541cc128f9,1,2,Business Analyst,Legacy Supply Chain Company,68
p_1d1af4727176c551,1,2,Business Analyst,Techo-Bloc,170
p_7103f0ef500b0ceb,1,2,SR Business System Analyst,TD Bank,135
p_e60bfb6e203a4f2c,1,2,Senior Business Analyst - TELUS Health,TELUS,207
p_0ef6a9ab9ec241df,1,2,"HIM Business Analyst, Strategic Planning & Projects",Providence Health Care,207
p_bb4851f8c7c07215,1,2,Business Analyst,MSC (Mediterranean Shipping Company),135
p_2ca29563c0db3fa0,1,2,Product Support Analyst,Trilliant,79
pj_999013a2187a9fdf,1,2,Chargeback Analyst,Millennium 1 Solutions,145
p_56f8b4098ec8b134,1,2,"Business Analyst, Customer Experience",Canadian Tire,205
p_2ebf8231d9d6540f,1,2,Data Engineer Analyst (Cloud) / Analyste ingénieur(e) de don...,Slalom Consulting,135
p_dce05579d5a9ec9f,1,2,Business Systems Analyst,RST Industries,168
pj_98eef1e7ce492720,1,2,Senior Business Intelligence Analyst,Sun Life Financial,205
p_913ba406a5c2e67e,1,2,Senior Technical Analyst (Telephony & Voice Data),Scotiabank,205
p_6048be0fbf287455,1,2,Business Analyst,MOBIA Technology Innovations,207
p_719c5c6ba1847ad5,1,2,Senior Software Developer - Data Visualization Team,AbCellera Biologics,207
p_5bc75ed7e05b22d0,1,2,"Data Analyst, Summer 2021 Student Opportunities",RBC,205
p_aa808cf890796913,1,2,Business Analyst - Level 2,ThoughtStorm,205
p_da95c063d66ec4b3,1,2,IT Service Management Reporting Analyst,Ontario Teachers' Pension Plan,205
p_03c7161db0e04a56,1,2,"Business Analyst, Customer Data Platforms (French and Englis...",CBC/Radio-Canada,135
p_b054e0838af82ba5,1,2,Business Intelligence and Analytics Internship (Winter 2021),Travelers,205
p_6808045e5601b167,1,2,Business Intelligence Analyst,Alberta Motor Association,89
p_ac7cfaa07489b67d,1,2,Junior Pricing Analyst,Bélanger UPT,132
p_44b02d76b49b668b,1,2,Business Analyst,Timeless Medical Systems,74
p_5e902a0448a68109,1,2,Lead Systems Analyst,opentext,216
pj_744ee97c4049b30f,1,2,"Analyst, Marketing & Performance",Uni-Select Canada Inc.,59
p_c7dd7f470f225c35,1,2,Business Analyst,PeopleCare Communities,216
p_fa6319c87d2554b7,1,2,Merchandise Planning Analyst,Staples Canada,166
p_7e03ae772b137732,1,2,Senior Business Systems Analyst- WMS,Nike,175
p_2bc122853e94c43e,1,2,Microsoft Power BI Developer,PortLink,207
p_20be49a60829194b,1,2,"Business Analyst, Report Developer",Morguard,132
pj_e42121b4c1097465,1,2,BUSINESS SYSTEM ANALYST / DECISION MODELER,Allstate Canada,126
p_cee68fa9c96c69b6,1,2,Practice Lead – Business Intelligence (Power BI),Sterling-Turner,205
p_0005458f85e8cf02,1,2,management information systems (MIS) analyst,Immcase Digital Solutions Ltd.,207
p_e6681e464d654568,1,2,IT Systems Analyst (Manufacturing),Magellan Aerospace,146
p_40eb50bd7e39f85a,1,2,Business Intelligence Developer,LG Electronics Canada,205
pj_cbaf17f8dfbf31bc,1,2,Technical Business Analyst & Project Manager (Eastern Canada...,D3 Security,205
p_9a8abf54be4494f5,1,2,Marketing Analyst,Techo-Bloc,170
p_c7dd7f1635665c5a,1,2,Systems Analyst,Teradici Corporation,67
p_2f7ca79894589726,1,2,Business Analyst,Walter Surface Technologies,154
p_f01cc35c719ecf33,1,2,Product Market Analyst,Bouclair,154
p_5bf1c895bdfb5f7d,1,2,"Leader, Business Intelligence & Processes",Rail-Term Inc.,146
p_03c0d05fc28a9f4e,1,2,Power BI Developer,geoLOGIC systems ltd.,69
p_b15bdc349ef47eb6,1,2,Data Quality and Management Analyst,QUESTRADE INC,205
p_cf94ce71e10277c8,1,2,Client Analysis and Reporting Analyst,Maples Group,135
p_9e2fb3aef50d5a87,1,2,Information Systems Business Analyst,0947365 BC LTD DBA Domino's Pizza,207
p_235969d809b669b6,1,2,Data Analyst - Business Operations,Brookfield Asset Management,205
p_9926b952627a8601,1,2,Business Analyst - Fenergo,Luxoft,205
p_90ad1e82be0d5c12,1,2,Business Analyst,Luxoft,205
p_783a4f407f8fa4cb,1,2,Sales Analyst,Hasbro,205
p_19fb85c1843a08d0,1,2,"Analyst, Channel Analytics",BMO Financial Group,205
p_0afbdec55ef12482,1,2,Data Analyst - Power BI Developer,OCAS,100
p_ebdbf506a7ef6be5,1,2,Business Analyst - Intermediate,Tangam Systems,216
p_1447b03ebf2d69f2,1,2,Operations Analyst,Altus Assessments,205
p_9b9a59c90a069ea9,1,2,"Senior Analyst, Marketing Intelligence",Loblaw Digital,205
p_d870def0b4b5fd82,1,2,"Business Intelligence, Integration and Data Manager",Trans Mountain Corporation Inc.,69
p_a4281966b4a3e617,1,2,"Senior Analyst, Ask GPS",Scotiabank,205
p_c1e95c7c93788247,1,2,Senior Business Analyst (630),Equitable Bank,205
p_2b868c31ef26d049,1,2,Business Intelligence Developer,Prospera Credit Union,195
p_9e0dafb3f4a017b1,1,2,Supply Chain Analyst,Nulogx Inc.,132
pj_8e8e670582f0c6aa,1,2,Senior Enterprise Intelligence Analyst - Full Time,First West Credit Union,118
p_082ee996f28ac1f5,1,2,BUSINESS ANALYST (HEALTHCARE/POWER BI) 1 1,Compass Group Canada,165
p_f13010637f059d09,1,2,Business Analyst (Contract),Arterra Wines Canada,132
p_b56415e0eebde4c1,1,2,Project Manager / Business Analyst,ThoughtStorm,149
p_f5ac769b6f5dac09,1,2,Business Analyst,HUB International,67
p_49ec9f2f13d19fe6,1,2,Operations Analyst - Digital,SharkNinja Operating,135
p_93e15531a1f76063,1,2,Sales Operations Analyst,LodgeLink,69
p_b292cb15ca03e708,1,2,Demand Planner / Inventory Analyst,Jack Links Canada,132
p_04034c8aaab1925a,1,2,Quality Control Analyst - Media Testing,STEMCELL Technologies,207
p_761fe8728e3a3c73,1,2,"Analyst, Business Process Improvement",Loblaw Companies Limited,61
p_3a4d5c05480638b7,1,2,Business Development Analyst (Internship),Paladin Labs,135
p_37d19d74dae4a609,1,2,Senior Solutions Analyst,J.D. Power,122
p_90227bcfc81e20b0,1,2,Business Analyst: Technical Requirements,IBM,102
p_6653727f5ad02afd,1,2,Senior Business Analyst,"Cornerstone OnDemand, Inc.",146
p_8f54415f93dc0c38,1,2,BI Developper,Joseph Ribkoff,171
p_daa5ff772be398ad,1,2,Junior Business Analyst - Golf,Lightspeed POS,135
p_3666a786bc090e10,1,2,Senior Business Analyst,University Health Network,205
p_883336bcbfde5920,1,2,Business Analyst,SMSS,205
p_2b22b57fbf794b94,1,2,CST Business Support Analyst (Various Areas),Vancouver Coastal Health,207
p_00706ea7e09dcbf6,1,2,Specialist in BI visualization / Spécialiste visualisation B...,CGI Group,135
pj_06f8569d9bb26c68,1,2,Technical Business Analyst,Visual Knowledge Share ltd,77
p_af535b3f837648fd,1,2,Data Visualization Software Developer,ConeTec,67
p_a3e00eee53c76ad6,1,2,Senior Security Analyst,Dynacare,61
p_1c76d4380c0b70ea,1,2,"Business Analyst, Decision Support",Fraser Health,195
p_266ca63b43843f9d,1,2,"Analyst, Business",Emera Inc.,102
p_e73560cf4655b32d,1,2,"Analyst, Risk & Controls",Parkland Corporation,69
p_242e96a8119b1fcd,1,2,"Research Analyst, Sunnybrook Research Institute (11132020)",Sunnybrook Health Sciences Centre,205
p_d9bfca33e4debbe9,1,2,Digital Marketing Senior Analyst,Klick Health,205
p_8b3fb929923a9c8e,1,2,Senior Business Analyst (Business Intelligence) Lower Mainla...,TELUS,195
p_a9e765c101b47010,1,2,"Analyst/Senior Associate, Economic Advisory",Deloitte,205
p_e2e21d193c4e3cbf,1,2,"Sr. Analyst, Product & Pricing Operations",Salesforce,205
p_0fb7102ee784d858,1,2,Technical Business Analyst,Opta Information Intelligence Corp.,126
pj_c6b4766e18c88f83,1,2,Business Systems Analyst/Administrator,Li-Cycle Corp.,132
p_fef37a5a47627e0c,1,2,Business Systems Analyst/Programmer 3155158,Morgan Stanley,135
p_443a7d7359232dd5,1,2,Business Intelligence (BI) Developer,Sterling-Turner,205
p_067049f4df4cd5ac,1,2,Senior Business Analyst,NorthwesTel,221
p_b64dd467562ec9fa,1,2,Business Analyst - RPA & AI,Tangentia,205
p_e0d1da56b761a885,1,2,Actuarial Analyst – 2020 & 2021 New Grads,Marsh and McLennan,135
p_bfc6fe919e6f7078,1,2,Business Analyst (10 Month Contract),Canadian Tire,205
p_8edcb0bb4555ab6e,1,2,Revenue Assurance Analyst,Shaw Communications,205
p_fd37dbd512e49d5b,1,2,Business Analyst,N8 Identity,66
p_f70df707b36a81e4,1,2,"Statistical Research Analyst, Faculty of Kinesiology",The University of Calgary,69
p_764f35905c7e4d31,1,2,"Data Analyst , Investigation and Forensic",Bombardier,87
p_a37bd204b7f87fbf,1,2,HRIS Analyst,Mark Anthony Group Inc. - Canada,207
p_bc1cd29182b4e908,1,2,"Sr. Analyst, Business Performance & Analysis",Revera Inc.,132
pj_dc45fb7f6119e697,1,2,E-Commerce Brand Advocate Analyst,The Home Depot,205
p_399e2cfe1ad8df02,1,2,R&D Business Analyst / Analyste d’Affaire R et D,Tecsys,219
pj_9fb29a9608da336b,1,2,"Sr. Analyst, Digital Analytics (16 month contract)",AIR MILES,205
p_62408fc5ef70a248,1,2,"Senior Business Strategy Analyst, Genuine Protection",Autodesk,135
p_9d56884b98dfc1f4,1,2,Senior Business Analyst,Sobeys,69
p_e460f7ac85fbca71,1,2,Lab Analyst,The Valens Company Inc,110
p_5e58c7caa7633c8c,1,2,Quality Assurance Systems Analyst (Post & Fill),LCBO,205
p_26a963b645003390,1,2,Business Systems Analyst,Sterling-Turner,205
p_fc6a2b2c0ab87d57,1,2,Senior Business Intelligence Analyst,Cymax Stores,207
pj_e4820f488f1b07b3,1,2,Senior Business Analyst,PWL Capital Inc.,135
p_3504f575db62e0ab,1,2,Sr. Business Analyst,Maplesoft Group,146
p_8a1d61414bb4d413,1,2,Business Systems Analyst,York University,205
p_1433626cf1020e27,1,2,Inventory Control Analyst,Aegion Corporation,89
p_0561726d29cc7a89,1,2,Business Technical Analyst,Maplewave,82
p_54b320c15cdf10c3,1,2,Analyst,University of Waterloo,216
p_1b7771e228ad28e5,1,2,IT Business Analyst,Clearstream Energy Services,89
p_df14225b5191e303,1,2,Business Analyst Intern (16 months),IBM,126
p_f9d59039ddffd564,1,2,Business Analyst (Contract),Mayk Ideas,205
p_274556c4665cb441,1,2,Physical Scientist / Physical science policy and planning an...,Natural Resources Canada,146
p_4bf3f55af789b934,1,2,"Analyst, Computer",ERP Buddies,132
p_ba5738044b02c7d6,1,2,Technical Business Analyst – Sales Support,Riverside Natural Foods Ltd.,210
p_6f99c18b9ba879f5,1,2,Evaluation and Performance Measurement Analyst,Canadian Centre on Substance Use and Addiction (CC...,73
p_42acd35aacb02d34,1,2,Trainee/Continuous Improvement Business Analyst - Belleville...,JBS Food Canada ULC,56
p_c4b0ba1520edd6a5,1,2,Business Intelligence/Compensation Analyst,FLEETCOR,205
p_5d97a93933327ff6,1,2,HRIS Analyst,Mark Anthony Group Inc.,207
p_14e1a31bb411c692,1,2,"Business Systems Analyst II, Human Resources Operations - Pe...",TELUS,72
p_a8b409564027688e,1,2,Client Business Analyst,Mosaic North America,132
p_da0ee01b88ce0ec6,1,2,Business Analyst,Praxis Institute,207
p_e3843b8b8fa19bd7,1,2,Full-Stack/Business Intelligence Developer / Développeur gén...,Laura Canada,119
p_ed1edf88135dc7a1,1,2,Hardware Technical Support Analyst,Star Security Systems Ltd.,195
p_7555faa2cc6b968f,1,2,Senior Business Analyst,MOBIA Technology Innovations,102
p_2a1eb60d39e0db3b,1,2,Business Process Analyst,University of Waterloo,216
p_30bacf334ddea843,1,2,Operations Analyst,Citco,102
p_f91fc97c71c4ad43,1,2,Business Strategy Analyst,ThoughtWire,205
p_8efc81cc7f66e248,1,2,Human Resources Analyst,Medical Council of Canada,146
p_d305022b17748ca4,1,2,Senior Business Analyst,EPAM Systems,72
p_e6fe3583e948c5a1,1,2,"Senior IT Business Analyst, Data and Analytics",Intact,205
p_716171d455c97673,1,2,Advisory Performance Analyst - 6-12 month Temp,First West Credit Union,118
p_2af8e762583f6b5b,1,2,Business Intelligence Specialist,Aversan,205
p_147b4705968aa85c,1,2,Business Analyst II-THPS,TELUS,205
p_8b4793dbf3feb32d,1,2,"IT Tech Business Analyst, VP",Citi,132
p_57bf4fb4338fe388,1,2,SharePoint Business Analyst / 12-month term,Brookfield Renewable,95
p_7f869acd277e7ba8,1,2,Consultant - Business Insights & Intelligence,Staples Canada,166
p_6e597ff825d6f660,1,2,Senior Business Systems Analyst,RBC,205
p_d7b4ad766064682b,1,2,HRIS Payroll Analyst,Superior Propane,132
p_e6436c158bbfdec2,1,2,"Student Intern, Data Analyst & Quote Controller",Celestica,205
p_563eb3d9c8542bf2,1,2,Solutions Analyst,Vocantas,146
pj_fb38af7bd1c675f3,1,2,CRM Data Analyst,7-Eleven Canada,195
p_e6c9db05e5e78bd1,1,2,Senior Business Analyst,Dawn InfoTek Inc.,205
pj_9abf2e1f1989fcd2,1,2,"Joint Venture Contracts Analyst, A&D",Harvest Operations Corp.,69
p_8a9feefdeadb28ae,1,2,Supply Chain Analyst,Reliance Home Comfort,70
p_9792039a2d19f379,1,2,"Business Analyst, IT",DP World Vancouver,207
p_1b021d67468437f8,1,2,Data Analyst - Senior level,MindBeacon,205
p_67096c0916c46c08,1,2,Senior Business Analyst,Paradigm Consulting Group,161
p_b9d67501a244b2f1,1,2,Sr. Business Analyst (Contract),OGGN Inc,146
p_bd0c79786132a76c,1,2,Business Intelligence Analyst (6 Months Contract),Innomar Strategies,205
p_cb2670feab98b01c,1,2,"Investment Analyst, Capital Markets- External Managers Group",Ontario Teachers' Pension Plan,205
p_635b440571abc433,1,2,Temp FP&A Analyst,J.D. Power,122
p_1ef026430a329078,1,2,"QC - 2021 Bell Business Markets Graduate Leadership Program,...",BELL BUSINESS MARKETS,212
p_bba4527fecacfc28,1,2,Business Analyst - ETL/BI,Cognizant Technology Solutions,205
p_04a2beb57bbb611a,1,2,Quality Control Analyst,Cronos Group Inc.,187
p_aecf424a90a663b1,1,2,Security Analyst Intern,ORION Empowering Innovation,205
p_4b28d64a00dddc9a,1,2,"Analyst/Senior Analyst, Inventory Partnerships",StackAdapt,205
p_17cfab4ec22f61c3,1,2,Technical Business Analyst/BPM Consultant,CDIT Inc.,205
p_bdf255076f36c429,1,2,"Analyst , Supply Chain Management - Montreal",Air Liquide,135
p_6ec3a09f2910f671,1,2,"Conseiller·ère en cybermétrie (Digital analytics, Business I...",Tink Digital Profitability,135
p_e8217f9e83007b73,1,2,Business Analyst,Healthcare of Ontario Pension Plan (HOOPP),205
p_6d09f11cf85eb2ed,1,2,"Business Analyst, Client Services",Attabotics,69
p_6ceb0540900f0d74,1,2,Analyst/Developer in Information Technology (IT) business in...,Motrec International,177
p_fcbbcc25067c89b1,1,2,Business Analyst (Healthcare),Compass Group Canada,207
p_cb902a70f2e42d12,1,2,Business Intelligence Analyst (French Services),CBC/Radio-Canada,135
pj_573a2e7ae3ab2d26,1,2,"Senior Analyst, Liquidity and Funding Management",BMO Financial Group,205
p_00c874125ae0cc34,1,2,BI Analyst,Mayk Ideas,205
p_2daa1f270aabcae3,1,2,Senior Supply Chain Optimization Analyst,Pival International,100
p_c1b5ab4346266a17,1,2,Information systems business analyst,Business Windmill Inc.,89
pj_aa7e38fd3953b69b,1,2,Marketing Data Analyst,Vigorate Digital Solutions,205
p_9a2e46cac763b064,1,2,Integrated Logistics Support (ILS) Analyst,SNC-Lavalin,213
p_a41cdb117892df9b,1,2,Business analyst,Logistec Corporation,135
p_a62f10ce755d179a,1,2,Platform Operations Analyst,Centro,205
p_c47487994131c615,1,2,Business System Analyst,Solvezit,205
p_b6fe05fde92da188,1,2,Business Intelligence Consultant (Tableau) / Intelligence d'...,Slalom Consulting,135
p_4290469a985fc0a8,1,2,Senior Business Analyst #VCAN,Marsh and McLennan,146
p_77b22d1cfaebda8c,1,2,Business Sales Analyst - TELUS Health,TELUS,205
p_7c80df34c2f71b18,1,2,Business Systems Analyst,Docebo CA,144
p_9dae77942ac7ceb1,1,2,Business Analyst,Fraser Health,195
p_0c598356cf63b108,1,2,Filenet Business Analyst,AstraNorth,205
p_789e8aaa8d2c0a20,1,2,Business Analyst,Ledcor,89
p_b71d9346076195b2,1,2,Business Analyst,Blue Valorem,205
p_1f68ea8e37768605,1,2,Senior Business Analyst (Telecom),Mariner Innovations,94
p_429a9f52b8b9d174,1,2,Payroll Business Analyst,CarePartners,114
p_80d4542b9c38b59a,1,2,Spécialiste en Analyse des données / Data Analyst,Bethesda Game Studios,135
p_24af6d1b42845893,1,2,Business Analyst,TrackTik,135
p_da44b45c147c0a76,1,2,Business Analyst,Boxy Charm,205
pj_21c7c4019bd9ae25,1,2,"Analyste de données, prévision de ventes / Sales Forecast Da...",Balcan Plastics Inc,135
